source,sink,freq
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cufft/include/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cufft/include/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cufft/lib/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cufft/lib/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/curand/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/curand/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/curand/include/*,38
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/curand/include/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/curand/lib/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/curand/lib/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusolver/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusolver/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusolver/include/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusolver/include/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusolver/lib/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusolver/lib/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusparse/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusparse/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusparse/include/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusparse/include/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusparse/lib/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/cusparse/lib/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nccl/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nccl/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nccl/include/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nccl/include/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nccl/lib/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nccl/lib/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvjitlink/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvjitlink/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvjitlink/include/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvjitlink/include/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvjitlink/lib/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvjitlink/lib/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvtx/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvtx/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvtx/include/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvtx/include/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvtx/include/nvtx3/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvtx/include/nvtx3/nvtxDetail/*,22
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvtx/lib/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia/nvtx/lib/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_cublas_cu12-12.1.3.1.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_cuda_cupti_cu12-12.1.105.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_cuda_nvrtc_cu12-12.1.105.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_cuda_runtime_cu12-12.1.105.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_cudnn_cu12-8.9.2.26.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_cufft_cu12-11.0.2.54.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_curand_cu12-10.3.2.106.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_cusolver_cu12-11.4.5.107.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_cusparse_cu12-12.1.0.106.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_nccl_cu12-2.19.3.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_nvjitlink_cu12-12.3.101.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/nvidia_nvtx_cu12-12.1.105.dist-info/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/packaging-23.2.dist-info/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/packaging/*,32
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/packaging/__pycache__/*,28
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/*,18
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/importlib_resources/*,22
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/importlib_resources/__pycache__/*,18
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/text/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/text/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/more_itertools/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/more_itertools/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/*,32
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/*,28
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/*,20
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/__pycache__/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/extern/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/pkg_resources/extern/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools-69.0.3.dist-info/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/*,96
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/__pycache__/*,66
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_distutils/*,74
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_distutils/__pycache__/*,70
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_distutils/command/*,48
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_distutils/command/__pycache__/*,46
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/*,22
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/__pycache__/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/importlib_metadata/*,22
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/importlib_metadata/__pycache__/*,18
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/importlib_resources/*,22
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/importlib_resources/__pycache__/*,18
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/jaraco/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/jaraco/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/jaraco/text/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/jaraco/text/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/more_itertools/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/more_itertools/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/packaging/*,32
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/packaging/__pycache__/*,28
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/tomli/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/_vendor/tomli/__pycache__/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/command/*,54
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/command/__pycache__/*,52
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/config/*,14
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/config/__pycache__/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/config/_validate_pyproject/*,14
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/config/_validate_pyproject/__pycache__/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/extern/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/setuptools/extern/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy-1.12.dist-info/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/*,96
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/__pycache__/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/algebras/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/algebras/__pycache__/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/algebras/tests/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/algebras/tests/__pycache__/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/assumptions/*,30
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/assumptions/__pycache__/*,20
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/assumptions/handlers/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/assumptions/handlers/__pycache__/*,14
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/assumptions/predicates/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/assumptions/predicates/__pycache__/*,14
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/assumptions/relation/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/assumptions/relation/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/assumptions/tests/*,20
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/assumptions/tests/__pycache__/*,18
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/benchmarks/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/benchmarks/__pycache__/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/calculus/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/calculus/__pycache__/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/calculus/tests/*,14
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/calculus/tests/__pycache__/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/categories/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/categories/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/categories/tests/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/categories/tests/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/codegen/*,38
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/codegen/__pycache__/*,34
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/codegen/tests/*,32
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/codegen/tests/__pycache__/*,30
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/combinatorics/*,52
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/combinatorics/__pycache__/*,48
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/combinatorics/tests/*,48
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/combinatorics/tests/__pycache__/*,46
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/concrete/*,20
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/concrete/__pycache__/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/concrete/tests/*,14
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/concrete/tests/__pycache__/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/core/*,80
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/core/__pycache__/*,74
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/core/benchmarks/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/core/benchmarks/__pycache__/*,14
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/core/tests/*,84
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/core/tests/__pycache__/*,82
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/crypto/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/crypto/__pycache__/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/crypto/tests/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/crypto/tests/__pycache__/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/diffgeom/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/diffgeom/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/diffgeom/tests/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/diffgeom/tests/__pycache__/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/discrete/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/discrete/__pycache__/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/discrete/tests/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/discrete/tests/__pycache__/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/external/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/external/__pycache__/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/external/tests/*,16
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/external/tests/__pycache__/*,14
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/__pycache__/*,2
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/combinatorial/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/combinatorial/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/combinatorial/tests/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/combinatorial/tests/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/elementary/*,24
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/elementary/__pycache__/*,18
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/elementary/benchmarks/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/elementary/benchmarks/__pycache__/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/elementary/tests/*,20
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/elementary/tests/__pycache__/*,18
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/special/*,36
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/special/__pycache__/*,30
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/special/benchmarks/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/special/benchmarks/__pycache__/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/special/tests/*,32
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/functions/special/tests/__pycache__/*,30
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/geometry/*,26
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/geometry/__pycache__/*,22
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/geometry/tests/*,24
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/geometry/tests/__pycache__/*,22
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/holonomic/*,14
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/holonomic/__pycache__/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/holonomic/tests/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/holonomic/tests/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/integrals/*,40
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/integrals/__pycache__/*,34
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/integrals/benchmarks/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/integrals/benchmarks/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/integrals/tests/*,38
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/integrals/tests/__pycache__/*,36
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/interactive/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/interactive/__pycache__/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/interactive/tests/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/interactive/tests/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/liealgebras/*,30
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/liealgebras/__pycache__/*,26
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/liealgebras/tests/*,28
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/liealgebras/tests/__pycache__/*,26
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/logic/*,14
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/logic/__pycache__/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/logic/algorithms/*,12
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/logic/algorithms/__pycache__/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/logic/tests/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/logic/tests/__pycache__/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/logic/utilities/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/logic/utilities/__pycache__/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/matrices/*,44
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/matrices/__pycache__/*,36
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/matrices/benchmarks/*,6
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/matrices/benchmarks/__pycache__/*,4
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/matrices/expressions/*,54
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/matrices/expressions/__pycache__/*,50
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/matrices/expressions/tests/*,54
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/matrices/expressions/tests/__pycache__/*,52
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/matrices/tests/*,32
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/matrices/tests/__pycache__/*,30
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/multipledispatch/*,14
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/multipledispatch/__pycache__/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/multipledispatch/tests/*,10
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/multipledispatch/tests/__pycache__/*,8
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/ntheory/*,34
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/ntheory/__pycache__/*,30
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/ntheory/tests/*,32
pip,/tmp/pip-build-env-8n9rfz0b/overlay/lib/python3.10/site-packages/sympy/ntheory/tests/__pycache__/*,30
